1,-74139,-31669,16656,14406,1532.3,-345.68,2055.3,6827.5,3557.9,728.76,-3816.2,-3401.3,-11938,2162.1,-3994.6,4815.9,5803.3,5598.7,-10170,-2838.3,-1253.2,-972,3815.7,-4518.4,-1044.3,-1631.8,-759.47,-3753,3793.3,-2394.1,-5815,5417,-54.076,47.471,1926.8,3957.1,-633.93,1698.1,-539,-3130,1686.3,-722.25,-856.3,818.63,-3945.6,-543.28,3287,1190.3,-678.68,784.23,-3189.5,-827.95,-210.91,-2026.9,-4174.6,-1603.2,-1023.6,-1593.1,1880.7,-2325.5,844.56,1903.6,-146.54,-884.98,1903.8
1,-33653,-54961,-57509,-21920,-46686,-14335,13577,-26465,11504,-11188,18615,17087,-12212,-2377.9,1766.6,9835.4,-10199,24178,-5747.4,-5501.6,-11453,-250.86,4839.2,9792.4,822.1,-7744.3,-8697.2,-3649,-565.56,-1617.7,-5417.9,13788,-271.98,3238.8,3544.6,20386,5237.2,8625.2,1412,7685.1,-2644.3,2637,3877.8,-5238.6,358.53,-1364.1,-3260.4,-47.383,7439.1,5790.7,261.26,678.8,1790.1,-3063.7,-1418.6,-2508.5,-4275.7,3617.1,2152.9,1506.3,-3948.2,-721.29,561.7,-3087.4,-109.58
1,-73203,-31650,6274.6,154.13,-8106.9,4568.2,-10894,-4862.3,-3177.8,6647.3,-2091.6,-15702,-17459,-2785.1,-3672.6,4477,9189,1326.5,-7318.1,4338.8,1869.5,-724.28,3913.1,-2872.5,1958.7,3745.2,-7014.1,-2655.5,9082,-2061.1,3386.5,1914.1,-8140.8,1807.4,-2875.1,-4074.7,3190.4,-3288.8,-939.12,-1716.6,1420.2,-1910.6,3161.5,4904.8,-4316.3,1240,-2513.2,501.58,2211.1,-3114.2,-2171.8,2768.1,-1633.3,3110.3,228.55,-3611.9,2855.2,2996,-1976.6,-2763.4,104.58,2193.7,2548,1833.1,-702.33
1,-72643,-12368,18302,1669,-11609,11936,-6342.6,15661,2736,13328,-6030.6,-2438.7,5693.4,4518.7,-1561.5,-10164,4196.1,3859.7,-1074.2,6779.1,-4127.7,4572.6,-777.17,3836.7,284.27,-1515.9,-2769.7,2294.3,515.09,3522.1,-2302.1,-45.82,3212.5,-1848,-3497,956.29,5323.7,-61.527,-615.31,-757.71,-311.77,2108.3,543.58,-1731.6,2388.4,-3842.1,3786.6,-1414.4,3210,-202.58,1040.9,276.39,1470.3,684.92,-42.958,-1207.1,-3153.4,1480.8,-330.77,-1515.2,349.23,939.52,-1179.3,1498.4,-710.43
1,-63967,-17865,25475,17682,17213,3394.7,18465,23528,5748.6,-3908.3,-1509.2,9576,8978.2,-378.02,-11053,-8227.8,-1639.3,3226.4,7881.4,-5040.6,2159.6,-3278.1,-532.67,1923.2,-1479.3,-7480.3,827.24,-3228,-8006,840.77,2894.1,-5474.9,4208.8,-1773.4,2530.9,-1627.9,-4359.5,3927.6,122.94,4052.7,-1554.1,-1022.3,-5579.5,-1695.9,1167.7,3988.2,-2792.8,2176.1,-4667.2,-491.4,-513.58,-800.79,-3984.6,-4718.7,-1803.4,2868,2126.9,-1395,2443.2,-1460.2,-1525.6,-2348.7,-2278.2,-1941.2,541.52
1,-49409,16797,28236,-10286,948.71,13690,-9378.4,11782,6187.2,22947,-2090.7,3270.7,10739,4603.5,2162.8,-11205,-5618.1,1298.8,4141,8449.9,-4274.7,4271.1,-6547.2,7630.8,-2794.3,-1671.8,-9.625,2163.5,-1648.9,4596,9907.1,888.07,9599.5,-4439.1,-7089.4,1414.7,6508.3,1547.2,-1420.4,4929.4,-4644.7,4903.2,1365.7,7462.1,2658.2,-700.3,-5893.1,-400,-1652.8,115.88,4880.6,3802.9,1794,72.409,-1701.8,-496.81,4930.9,5027,-2278,-87.16,1446.3,4304.2,-388.08,3289,4616.9
1,-75058,-20693,17099,12222,1792.9,6289.5,7201.7,17083,918.53,7910.3,-6262,-1269,-862.92,-4015.2,-9176.8,-265.81,4271.5,5500.2,-5049.5,46.546,4031.8,-452.78,-1307.6,5885.6,-1251.9,-3963.9,-2741,-6304.7,-1976,2072.7,3417.6,-1285.9,-1129.8,4920.8,-289.53,1676.2,-2695.5,244.82,1745.2,-1062.3,-4605.2,-2996.4,2906.4,3562.3,-3870,4353.4,-2652.6,1846.4,-593.97,194.45,-2178.7,803.1,-2737.1,550.66,3492.2,-1305.7,3162.6,-2298.6,2224.9,-814.94,-636.3,2246,1999.1,-1342.7,-161.04
1,-67917,-30200,24662,14514,12160,-545.04,13237,21652,2483.1,-5837.9,-3702.5,10827,2748,-1616.4,-7629,-4083.9,4155.9,2553.4,4783.7,-7290.9,-2827.8,-2536.2,-53.578,-3686.8,3003.5,-7363.6,2210.7,-1680.5,-1779.7,-2379.8,-2458.3,-1923.8,1506.6,2259.1,5101.2,-121.51,-3684.1,5552.6,1635.2,636.27,2525.2,-291.47,-5550,-2876.9,441.38,311.38,4137.9,2273.8,-2695.1,1719.3,-2221.3,-3094.6,-508.72,-6634.3,-1735.3,771.83,-1405.6,-4135.3,1981,-1562.8,532.77,-1758.6,-1803.9,-4933.5,253.39
1,48725,-12036,-1.0602e+05,83064,-17947,-14576,1568.5,8200.7,852.38,14273,-11512,-2382.1,14581,2895.4,466.62,16515,-8790.7,252.25,-2416.9,-583.51,-4791.2,10261,15764,-6268.1,8439.7,-4415.9,10601,1815.7,-13792,840.97,11059,-1362,4793.5,-9711.9,-16667,5376.3,4850,-1550.8,-8479.2,-8573.9,4160.5,1928.4,4200.8,-15337,-6005.7,2044.6,2814.3,-5051.1,-2388.3,5533.9,-8562.9,-10140,38.054,-8759.6,81.179,3357.9,1420.2,-4723.4,7647.5,5521.3,-4795.1,3112.4,4135.2,-3693.2,6819.2
1,-19573,-23685,5272.4,19576,62397,-22607,19632,-3438,-27102,-6777.8,11289,19348,6664.9,13273,1416.3,-5515.1,-10199,-20260,20095,24203,-13874,5748.1,-9454.1,-5160.8,-3171.5,47.632,1370.8,13560,12244,3894.8,1366.4,-1453.5,1518.2,-6366,-4622,-11149,9886.5,-4024.5,-104.21,6478.9,9265.6,-473.92,2702,-2477.1,8573,-753.33,1788.9,-5999.9,5369,-2346,2159.2,766.24,8633,2803.4,-814.86,-3633.4,-5161.5,-117.68,-3793.6,-868.59,1858.1,-2320,1881.9,-1310.4,-3685.9
1,-53266,-5935.6,34365,14008,22051,939.94,16134,13437,11776,-3176.1,-641.24,4429.3,-1138.6,-1823.7,-16036,-2791.8,-1703.5,9904.6,-454.73,-5008.4,4495.9,-3887.9,-965.81,-2368.1,-10366,-7883.2,-3487.5,-6646.3,-6145.4,-3815.2,-3895.6,-2668.4,3201.8,464.18,4572.1,2535.6,754.13,-947.34,-4125.8,-2892.1,-4598,1594.1,-3901.6,-5545.8,-3468.8,6733,7218.4,1889.4,-4860,-210.91,-530.56,-458.06,384.69,-2338,-1464.2,6330.4,3785.8,-403.67,1209,-241,-1133.4,1913.1,-2008.2,1304.3,-5097.1
1,-71678,-51576,-8410,1822,-22724,-3649.2,12365,7644.3,-19160,-12558,7587.1,12888,-809.19,2575.6,4804.3,13638,-11205,-6448.9,3799,7775.8,-674.45,-1865.7,-1506.5,559.96,1039.9,15514,3063.6,5783.9,-2267.3,-13351,2185.4,7851.7,-5792.7,859.54,1771.3,-4207.3,-718.62,6105.3,-1918.2,3396.4,4574.1,-2016.2,3319.9,7633.1,-1332.6,-587.08,-783.03,-2797.1,2133.5,-6725.7,-4808.9,-3086.7,2298,-1952,2256.7,-1729,113.67,-740.37,-8749.8,-422.92,-2791.5,-485.51,2608.5,-2554.4,-248.33
1,-44173,-59145,-19533,34190,33107,-29143,12067,-17566,-22224,-16844,14027,9587.7,-6703.8,10906,13822,11934,-5405.1,-11060,242.32,7147.1,-5491.5,4971.1,-1234.7,2589.6,-1110.3,1880.7,1906.6,6935.8,-6492.8,6915.7,-4909,-309.3,-3071.2,4420.3,-2924.5,1543.7,1527.4,-2726.4,906.44,7437.8,-5491,-532.28,5514.3,-1532.5,-1576.5,5768.5,2001.8,-2545,595.81,-159.97,4179.6,4003.3,-159.32,943.43,7287.9,1561.2,2025.9,-1239.2,-5017.4,252.73,-5283.4,637.84,5181.6,3715.5,-1960.8
1,-76956,-20499,10750,1991.1,-17798,7535.8,8576.4,21223,-2861.3,7981.7,-2439.2,2398.2,11823,-2328,-7461.6,-4600.7,-869.5,3148.5,9753.8,4941.2,1629.3,3496.8,-2497.6,9649.8,-2618.5,5756.5,-2445,-53.632,-2338.1,-3577.1,7309,-3273.4,-3429.5,2925.4,-2720,-5183.1,-640.5,-3911.9,-439.78,-3427.6,-325.69,1574.1,4274.2,6071,-4047.7,366.66,346.56,504.72,1099.6,-3339.7,-2631,-969.61,1297.2,2626.2,2864.2,-2542.8,2197.7,-2754.9,-1050.7,-2191,-1357.4,3713.9,240.55,3022.9,129.16
1,30946,32318,-71531,63664,18455,-27290,-12432,18743,3143.1,20345,-1461.6,21140,13404,7514.9,5228,18111,7597.3,30513,-322.14,-1117.6,11540,-123.51,15010,1434.9,3044.5,4863.4,-2262.4,257.58,-8967.7,23228,5111.6,7336.8,13139,3102.2,-6071.2,-4614.9,-3385.2,-3491.8,-9249.8,-9906.8,-2182.5,2014,6264.6,4331.9,-5350.7,1973.6,7153,1277.8,886.76,570.09,-1669.8,7108.9,1352,-3185.5,-12059,923.61,8152.9,-7506.9,2768.6,2390.2,-2545.7,-5563.9,-1749.9,-2064.9,1955.2
1,-46960,-25297,22955,21437,33719,-16261,40501,11204,-765.38,-22303,1092.1,18171,18271,-7627,-8758.9,3009.8,4413.8,-9516.6,23487,-8303.5,5618.7,-3064.4,-6092.7,-10689,-729.06,5395.2,8724,1027.3,3247.2,2470.3,5750.5,-8212.3,-6296.6,1120,4446.8,-6091.1,-7581.5,-1661.3,4008.6,-2825.2,4811,-4557.7,3874.3,-4254.3,-594.88,-5546.6,-4972.8,1704.1,235.4,-2010.3,-2771.9,4567.2,-1532.9,7148.9,-4463.5,-1198.7,-1940.6,-180.68,792.25,2849.8,-4580,2584.8,-1678,2857,-2608.6
1,-66221,-794.95,21150,889.18,-3216.1,13263,-9270.5,11341,5564.2,21245,-8217.1,-5639.1,3687.8,2405.4,-1172,-6525.2,5191.8,3234.7,-6243.7,4779.1,-525.17,1929.6,-2200.6,6024.8,4155.4,-4628.3,-695.06,-5335.6,1426.3,10542,7801.9,-4301.1,4979.1,-439.31,-1174.6,3077.3,3247.4,1800.5,681.06,3292.4,-5801.2,-3216.3,3871.9,395.19,570.27,-289.61,-10012,1833.9,-4170.9,1504,2992.9,3224.8,-1577.1,785.26,1849.8,-213.21,4583.4,954.93,1749.4,3866.9,-3080.5,-797.66,844.88,-169.77,1110.5
1,65216,-5935.6,-73972,62250,-12247,-11568,6214.9,6934.5,29422,37603,1026.5,-1683.5,10860,26575,-16516,23035,-8641.1,1778.1,-6583.9,-3156.9,7278,754.55,1789.9,-9659,-4788.6,722.27,-305.73,-13574,-7538.6,7894.4,17709,-6979.7,12509,3586.4,-4540.2,-1885,223.08,6416.3,-1674.9,-13621,338.01,1019,4680.7,992.34,1958,-3270.4,835.87,4139.6,-4356.7,5739.7,-8726.3,-6216,-4001.7,-1022.6,399.6,1136.2,-8254.4,10957,-1900.5,2523.9,-1719,-1785.6,6949.1,3560.7,-3195.7
1,-48671,-8917.8,32737,17568,28137,-1190.9,24546,12590,9557.6,-10608,2434.1,7115.6,635.65,-5156.8,-18850,-579.77,-7486.2,6177.7,5934.2,-5610,9813.6,-4243.7,-309.56,-930.02,-11726,-3008.3,-4041,-3202,-8996.1,-7380.7,-2626,-2148.3,-790.07,3259.5,2884.1,-5001.3,-468.05,-2606.6,-4055.1,-1586,-4927,75.049,-1733.3,-924.93,-5427.7,7519.3,6076.3,1267.6,1461.7,-2286.4,-981.94,-4878.1,132.83,23.074,902.88,3491.5,5451.5,-303.04,-1434.7,309.1,-1281.7,1625.9,1570.2,48.328,-3274.8
1,-74608,-23720,18520,11433,4927.3,4525.4,1692.9,18510,1413.8,4167.5,-2550.8,-6468.3,-1521.5,1195,-7366.2,-318.82,5764.1,5929.5,-3968.7,-2025.5,-1791.9,2269.2,2569.9,4263.2,2514.2,-4502.1,-7305.7,-4409.4,1608.6,855.27,-1070.1,-1256.2,-1146.2,1223.1,724.75,-1655.9,-60.931,-4788.3,1804.3,-3885.2,-137.68,-752.98,993.31,-1722.8,-1300.2,1230.2,1139.8,-402.05,459.64,-2281.5,-1328.2,-1229.6,-54.992,3296.8,2908.6,-1407.8,-1492.4,-284.55,-467.06,-437.95,530.16,402.83,1897.2,-716.29,-952.32
1,40258,37059,-44371,63197,6890.1,505.93,1976.8,32391,31434,47080,12477,9148.3,-6138.6,21448,-5877.6,31772,26362,9830.5,11029,-10420,15685,-3603.2,-5559,-4708.8,8848.9,22378,-13144,9516.5,2840.1,-12583,-3437.2,-703.95,5196,4516.2,-2070,-692.98,5844.3,4682.3,6961.4,4174.2,1133.3,-7592,-4793.1,2001.5,3399.8,228.04,3576.4,-7451.5,-6978.6,-1335,-46.552,-1186.4,-5505.8,142.96,-2408.6,-1077.2,-4252.7,5336.6,-529.82,-4996.5,1231.4,-561.18,2444.5,1654.4,1604
1,-65286,-16372,28099,16743,16176,4534.5,10088,17333,8674.4,214.33,-3082.5,-675.85,-2982.4,2051.5,-14887,-3357.2,-304.86,8985.4,-3080,-324.57,3253.8,-955.04,3143.2,1464.8,-4399.7,-9109.5,-7536.2,-4400.4,-3273.8,244.34,-3365.5,777.15,-577.56,534.57,2328.5,2011.8,4369.1,-2278.6,-235.91,-3262.9,-3422.5,-826.56,-509.02,-3267.6,-2224.8,3717.7,4804.3,1977.2,-1397.1,249.86,-2862.1,2604.9,-2112.8,2105.5,-1651.9,964.2,25.255,-488.05,1613.7,2928.6,-674.94,3411.2,-1647.3,1635.3,-3216.3
1,-71647,-23438,22011,15727,7993.1,3788.1,4831.1,15274,5737.1,531.13,-3702,-1444.3,-4583.6,4287.3,-6785.5,-1772.5,4988.8,7276,-6114.2,-2171.1,-2113.1,-2057.3,3816.8,-2516.9,-340.87,-6781.8,-3020,-3527.3,321.76,1488.3,-6561.4,1974.6,1980.3,578.83,4942.5,4192.9,432.5,2644.3,-615.34,-2482.3,-1155.8,231.02,-2018.4,-4182.6,-2212.4,-136.54,3898.6,685.05,-2026.2,1239,-3749.1,-304.68,-856.73,-1352.9,-2165.5,-190.57,-1122.9,-1875.3,2357,-554.31,-96.215,-659.55,-2726.8,-222.25,-1126.2
1,-51531,7653.8,31487,-4713.5,2496.2,6131.6,5666.4,22158,7265.5,7665,-2061.8,9547.7,23200,-1445.8,-4250.5,-9405.3,-5674.9,821.71,12224,-5915.4,5800.2,10244,-9478.3,6049.5,1076.6,1294.1,6805.6,-3353.3,-12930,-810.32,7206.4,-9051.2,5562.6,-2425.5,-8198.8,-7861.3,-2968.6,5117.8,8882.7,-3049.5,-7150,-1802,2334.9,3592.4,-1332.9,6725.6,-6947,-4613.5,4321.7,-1528.7,6039.2,-1089.4,-576.03,-6438.2,1337.5,-737.85,1218.2,1091.2,2155.2,-3523.8,1291.2,-179.85,5558.3,-985.24,-3860.7
1,-70466,-13323,-9196.4,-4416.9,-28466,10899,-20129,-2560.6,-1450.1,15841,5172.3,897.91,2832.5,5982.7,20281,1432.3,665.34,-6001.7,-3311.6,-6093.5,-3033.7,-1778.7,1170,5717.1,6741.2,176.82,476.34,2387,-9135.7,2017.5,-7293.9,5680.3,1235.5,-2223.5,2898.7,-1690.2,-2812.6,4584.4,2959.1,3094.3,-5027.1,1961,-5319.8,-1911.4,-1196.6,4920.8,7975.4,-2811.3,1376,551.43,1529.6,-1980.3,3136.4,-4533.2,-1214.6,4924.6,600.66,-314.95,-1621.2,-363.1,2443.7,-2.2082,2373.4,-2069.1,-7764.5
1,-68027,-58291,-30126,10507,-16841,-15149,6010.9,-17894,-10236,-16890,13264,12028,-3182.3,4763.7,17811,17042,-4687.6,-4683.5,6719.8,-6846.7,533.03,8072.8,-868,-2718.6,-7216.7,5161,11262,6156.1,-5251.9,-5254.5,5964.2,3965.8,3961.5,826.04,-6415.3,-2312.2,-1822.9,1689.8,-1327.6,10873,64.399,4777.2,-3019.7,-640.8,-3.2162,-943.02,83.532,1077.6,-426.25,-2702.6,4249.4,4214.8,1718.2,527.87,-4417.9,2450.3,-2951.2,3829.6,-7528.5,1025.4,-1301,-2098.2,-2383.2,-552.03,3335.9
1,-57670,-16119,32495,10312,24011,-2773.1,20654,21161,6260.3,-8820.9,-493.48,10306,2795.6,-3717.7,-15768,-2192.5,-310.15,7184.5,9188.7,-9354.2,3041.9,-643.62,437.52,-3003.4,-7987.6,-7951.7,2191.1,-7869.1,-4568,-7625.2,3347.7,-5526.4,7.0765,1951.3,1408.9,-3753.5,-5548,-902.21,-2570.4,-910.04,-2534,470.45,-5482.9,-2517.7,-5054.3,7933,1860.3,259.85,-4124.4,-913.69,-3223.6,-1844.5,-1531.6,-1525.6,-1841.9,3247.8,4570.8,368.4,-282.59,-3736.6,-1397.4,-809.57,-688.1,854.57,-2975.2
1,-61866,-17212,31230,14198,19410,1704.5,17423,20615,8837.1,-6433.2,-3459.1,5461.6,4964.2,-1884.8,-16413,-6254.2,87.176,7433.4,7754.4,-6544.7,2971.8,401.13,1583.8,-1434.6,-4662.5,-8755,-680.83,-4757.5,-5322.6,-3061.4,414.89,-5959.1,361.17,1193.3,2609.1,-4523.1,-440.26,-1286.7,-309.98,-1710.4,-3425.2,1335.6,-4281.6,-6283.9,-4484.8,5038,529.32,-1130.9,-1759.2,-1582.7,-1541.5,-1236,-461.21,-390.55,-1715.4,3353.5,2724.3,211.05,-854.93,-318.8,-3160,65.279,-695.98,435.92,-4361.8
1,-70504,-45440,-11966,3268.4,-19003,-1186.6,-8094.6,-15947,-996.98,-7793.9,7019.9,-11910,-11590,2289.8,4250,18495,-721.94,3044.2,-1770.7,1298.6,582.96,1303.8,5739.6,1387,-2028.5,5958.3,-3601,7644,-2330.6,-5446.5,-1811.2,7407.4,-7411.7,5016.1,-124.23,-93.418,3307.1,-751.16,-180.1,812.72,-3114.6,6157.3,-3239.9,2521,2817.6,2499.7,1983,-627.71,4066.4,-2286,-1123.7,4000.4,-161.42,-1886.5,-1709.5,-310.99,2559.7,7714.3,-3759.6,-2852.8,921.98,2303.4,-3909.5,-1143.3,-4653.6
1,-65145,-13256,-9692.5,-20713,-36518,6710.8,-19971,-19230,-393.44,13257,2746.6,-6176.6,-10773,1211.2,7431.2,8745.4,11270,-2396.6,634.35,-983.14,-280.07,-1068.8,4180.8,-6918,-2436.9,5218.9,-29.605,-369.24,5785.8,-1558.2,-5823.2,5132.3,-10124,-57.237,2314.8,-2018.1,-3656.4,-3727,-103.59,-4208.3,2336.3,1750.7,2006.1,-2642.3,-3277.7,1054.8,5232.6,-3768.5,6.471,-2301.3,-4669.8,3447.1,1218.3,2462.4,-244.88,-1388.5,-1118,-1766.8,-1062.2,-1104.5,3403,195.37,-717.61,3072,-4686.7
1,-77599,-29101,11657,13261,-5805.1,1134.2,-1125.6,15537,-2126.8,1081.5,-485.33,-170.98,117.83,3003,2991.5,-1225.6,6206.2,447.21,-3104.8,-2775.1,-1214.5,2536.1,1739,-3192.1,6570.1,-2901.9,-1863.8,-2002.8,-1387.7,866.56,-5928.8,4736,-1173.7,-744.53,-1134.5,-2584.3,-3748.6,3190.8,2960.3,-151.82,3672.8,-558.67,-2271.1,-2119.1,-2385.3,1214.1,3745.4,1998.7,2247.4,1454.5,-1183.1,-6248.9,-1890.7,-3252.3,1724.7,135.14,-342.38,-2787.3,731.28,-1058.4,421.45,-748.76,2459.9,-3166.5,477.29
1,-71099,-24759,-16556,-10599,-30865,6931.3,-14054,-21717,1253.5,7580.4,1487.5,-8908.7,-13027,-2448.1,4634,7946.3,10246,1477.1,759.13,-3557.2,955.99,-3827,3562.9,-4564.3,-3145.1,1804.3,-3226.1,-3566.9,2047.6,-4401,-460.05,2443.4,-6506.6,101.18,1131.7,-1602.6,-2437.8,-3743,-3254.1,-4079.8,-1895.2,1224,-3632.2,-933.7,-2588.9,408,6006.2,-278.34,-4198.8,-585.93,-2048.4,3347.9,2326.1,-59.67,-627.63,248.77,2115.6,2833.1,61.131,-3469.2,3479,2459.2,-2300.1,2353.7,-2915
1,-53680,11593,30232,-4133.2,900,11999,-5749.7,14789,8001.6,19183,-4479,1975.4,11785,2711.3,-3304.7,-12449,-1244.6,3583.1,1789.4,5665.3,759.21,6019.8,-7049.7,6671.4,-1729.4,-3760.5,267.39,-463.93,-4316.2,7108.4,6933,-4453.6,9104.9,-2226,-7563.2,1510.4,6310.4,1608.8,1774.7,3680.3,-6856,2450,1592.4,2336.5,3193.1,824.82,-6181.2,573.42,-1088.7,829.49,8560.7,3344.8,-2289.5,-2904.4,116.57,1456.8,4644.7,4271.7,442,2009.5,488.71,2009,408.59,-1223.1,1806.7
